Zpid,Price,PriceLabel,Address,Bedrooms,Bathrooms,LivingArea,Latitude,Longitude,Zipcode,City,State,LotArea,LotAreaUnit,Country
45062612,499000,"","4323 S Lois Ave, Tampa, FL 33611",4.0,2,1278.0,27.901962,-82.514145,33611,Tampa,FL,6164.0,sqft,USA
44872178,550000,"","7712 W Powhatan Ave, Tampa, FL 33615",7.0,4,2920.0,27.99972,-82.56798,33615,Tampa,FL,6760.0,sqft,USA
44936407,549900,"","5101 Vinson Dr, Tampa, FL 33610",4.0,3,1742.0,27.991962,-82.38371,33610,Tampa,FL,14425.0,acres,USA
45072056,430000,"","6713 S Mascotte St, Tampa, FL 33616",4.0,3,1300.0,27.86877,-82.52799,33616,Tampa,FL,5000.0,sqft,USA
44962676,424900,"","9307 Huntington Park Way, Tampa, FL 33647",4.0,2,1665.0,28.138376,-82.332184,33647,Tampa,FL,5500.0,sqft,USA
459381858,389000,"","2810 N 16th St, Tampa, FL 33605",2.0,1,1066.0,27.968407,-82.44187,33605,Tampa,FL,2240.0,sqft,USA
458918335,365000,"","2911 N Woodrow Ave, Tampa, FL 33602",2.0,1,785.0,27.969927,-82.46646,33602,Tampa,FL,4800.0,sqft,USA
45079571,244900,"","8102 N 14th St, Tampa, FL 33604",2.0,2,672.0,28.021324,-82.44445,33604,Tampa,FL,5000.0,sqft,USA
45079309,249000,"","8305 N 13th St, Tampa, FL 33604",3.0,1,1029.0,28.024368,-82.4463,33604,Tampa,FL,5000.0,sqft,USA
45103774,550000,"","2708 W Nassau St, Tampa, FL 33607",4.0,2,1511.0,27.953356,-82.48785,33607,Tampa,FL,6420.0,sqft,USA
44934831,409999,"","4433 Bass St, Tampa, FL 33617",5.0,2,2097.0,28.01214,-82.40519,33617,Tampa,FL,9150.0,sqft,USA
45062690,429000,"","4312 S Clark Ave, Tampa, FL 33611",2.0,1,969.0,27.902964,-82.51209,33611,Tampa,FL,7738.0,sqft,USA
45084865,339000,"","3416 E Mohawk Ave, Tampa, FL 33610",3.0,2,1324.0,27.997068,-82.42114,33610,Tampa,FL,5406.0,sqft,USA
44866056,499900,"","8013 W Elm St, Tampa, FL 33615",5.0,2,2425.0,28.010096,-82.57282,33615,Tampa,FL,8800.0,sqft,USA
58439165,449900,"","7516 S Mascotte St, Tampa, FL 33616",3.0,2,1280.0,27.85724,-82.52757,33616,Tampa,FL,5000.0,sqft,USA
45101383,420000,"","3011 W Douglas St, Tampa, FL 33607",3.0,1,1275.0,27.973495,-82.491974,33607,Tampa,FL,1475.0,sqft,USA
45095035,310000,"","402 E Virginia Ave, Tampa, FL 33603",2.0,1,895.0,27.980272,-82.45659,33603,Tampa,FL,6060.0,sqft,USA
44935413,244900,"","4310 E Clifton St, Tampa, FL 33610",3.0,1,1008.0,28.00091,-82.4092,33610,Tampa,FL,8280.0,sqft,USA
45076290,324900,"","10202 N 25th St, Tampa, FL 33612",3.0,2,1036.0,28.041899,-82.431595,33612,Tampa,FL,6995.0,sqft,USA
44875685,499999,"","4928 Shetland Ave, Tampa, FL 33615",4.0,3,1616.0,27.991407,-82.579056,33615,Tampa,FL,6790.0,sqft,USA
58439151,417000,"","7212 S De Soto St, Tampa, FL 33616",3.0,2,1280.0,27.861298,-82.52511,33616,Tampa,FL,5000.0,sqft,USA
45092635,549900,"","4104 N Seminole Ave, Tampa, FL 33603",3.0,2,1465.0,27.983608,-82.456635,33603,Tampa,FL,7685.0,sqft,USA
44961834,515000,"","17707 Nathans Dr, Tampa, FL 33647",3.0,2,1724.0,28.12832,-82.343414,33647,Tampa,FL,6450.0,sqft,USA
45097738,339000,"","1217 E Lambright St, Tampa, FL 33604",3.0,2,1005.0,28.006285,-82.44537,33604,Tampa,FL,7020.0,sqft,USA
44866906,545000,"","8503 Woodbridge Blvd, Tampa, FL 33615",5.0,3,2305.0,28.014776,-82.57839,33615,Tampa,FL,9625.0,sqft,USA
45044090,525000,"","3311 W Douglas St, Tampa, FL 33607",6.0,2,1616.0,27.97353,-82.49817,33607,Tampa,FL,4450.0,sqft,USA
459271619,280000,"","3512 N 15th St, Tampa, FL 33605",2.0,1,938.0,27.976498,-82.44322,33605,Tampa,FL,7000.0,sqft,USA
44932980,310000,"","8211 Clermont St, Tampa, FL 33637",3.0,2,1244.0,28.019411,-82.366554,33637,Tampa,FL,5000.0,sqft,USA
45036145,349000,"","8510 N Seminole Ave, Tampa, FL 33604",3.0,2,1795.0,28.026888,-82.45664,33604,Tampa,FL,10000.0,sqft,USA
45103902,540000,"","2520 W Saint John St, Tampa, FL 33607",3.0,2,1312.0,27.964289,-82.48584,33607,Tampa,FL,4750.0,sqft,USA
89747899,395000,"","205 E Kirby St, Tampa, FL 33604",4.0,3,1624.0,28.017845,-82.457375,33604,Tampa,FL,3396.0,sqft,USA
45067860,449000,"","5502 S Elkins Ave, Tampa, FL 33611",3.0,2,1206.0,27.884998,-82.48901,33611,Tampa,FL,7500.0,sqft,USA
44874828,498900,"","4532 Devonshire Rd, Tampa, FL 33634",5.0,5,2351.0,27.984777,-82.55785,33634,Tampa,FL,6000.0,sqft,USA
45087940,459000,"","1803 E Frierson Ave, Tampa, FL 33610",3.0,3,1363.0,27.994028,-82.43952,33610,Tampa,FL,5772.0,sqft,USA
44940677,315000,"","2015 Wishing Well Way, Tampa, FL 33619",3.0,1,888.0,27.928726,-82.37248,33619,Tampa,FL,7000.0,sqft,USA
45109222,375000,"","2212 E Columbus Dr, Tampa, FL 33605",3.0,2,1312.0,27.967003,-82.43412,33605,Tampa,FL,4500.0,sqft,USA
45066007,510000,"","3816 W Paxton Ave, Tampa, FL 33611",3.0,2,1421.0,27.886646,-82.5106,33611,Tampa,FL,7840.0,sqft,USA
44934950,359900,"","7125 Bonito St, Tampa, FL 33617",3.0,2,1092.0,28.016964,-82.40335,33617,Tampa,FL,8025.0,sqft,USA
44933821,335000,"","7815 Pine Hill Dr, Tampa, FL 33617",3.0,2,1320.0,28.019646,-82.39617,33617,Tampa,FL,6.899904E7,acres,USA
45082135,395000,"","1802 E Knollwood St, Tampa, FL 33610",3.0,3,1655.0,28.00835,-82.44006,33610,Tampa,FL,8913.0,sqft,USA
44862426,545000,"","8212 Donaldson Dr, Tampa, FL 33615",3.0,2,2045.0,28.033867,-82.5677,33615,Tampa,FL,7480.0,sqft,USA
45072032,389000,"","6616 S Mascotte St, Tampa, FL 33616",5.0,3,1292.0,27.869884,-82.5275,33616,Tampa,FL,5000.0,sqft,USA
45087661,365000,"","3306 E Chelsea St, Tampa, FL 33610",3.0,2,1203.0,27.985289,-82.423035,33610,Tampa,FL,4800.0,sqft,USA
45088246,284900,"","2102 E Caracas St, Tampa, FL 33610",3.0,1,648.0,27.991896,-82.43649,33610,Tampa,FL,5350.0,sqft,USA
44861379,439900,"","8816 Sea Island Way, Tampa, FL 33635",3.0,2,1400.0,28.037224,-82.59477,33635,Tampa,FL,13800.0,acres,USA
448746564,395000,"","4851 W Gandy Blvd LOT C23, Tampa, FL 33611",2.0,2,1352.0,27.897224,-82.5315,33611,Tampa,FL,7.0671744E7,acres,USA
45081100,235000,"","4224 E Bird St, Tampa, FL 33617",3.0,1,888.0,28.02383,-82.41136,33617,Tampa,FL,6450.0,sqft,USA
45079879,295000,"","8725 N 26th St, Tampa, FL 33604",3.0,1,1474.0,28.030264,-82.42992,33604,Tampa,FL,41783.0,acres,USA
45101674,469900,"","2719 W Braddock St, Tampa, FL 33607",2.0,3,1351.0,27.972755,-82.48845,33607,Tampa,FL,5150.0,sqft,USA
45034691,445000,"","9402 N Newport Ave, Tampa, FL 33612",3.0,2,1317.0,28.03654,-82.46998,33612,Tampa,FL,9500.0,sqft,USA
45040068,459000,"","2311 Fern Cir, Tampa, FL 33604",3.0,2,1546.0,28.00656,-82.48206,33604,Tampa,FL,8140.0,sqft,USA
45086847,300000,"","3618 E Shadowlawn Ave, Tampa, FL 33610",3.0,1,1069.0,27.994112,-82.41893,33610,Tampa,FL,5814.0,sqft,USA
45104389,419000,"","3011 W Spruce St, Tampa, FL 33607",2.0,2,1050.0,27.959646,-82.49191,33607,Tampa,FL,4750.0,sqft,USA
45034196,539000,"","10707 N Rome Ave, Tampa, FL 33612",3.0,3,1932.0,28.045418,-82.47479,33612,Tampa,FL,7800.0,sqft,USA
44940212,320000,"","6511 24th Ave S, Tampa, FL 33619",3.0,2,832.0,27.925985,-82.38196,33619,Tampa,FL,9600.0,sqft,USA
44861145,482000,"","8520 Heyward Rd, Tampa, FL 33635",3.0,2,1572.0,28.026482,-82.59864,33635,Tampa,FL,6008.0,sqft,USA
45089649,245000,"","5215 E 17th Ave, Tampa, FL 33619",2.0,1,750.0,27.967405,-82.39653,33619,Tampa,FL,6916.0,sqft,USA
45072225,445000,"","6706 S Trask St, Tampa, FL 33616",4.0,2,1576.0,27.86931,-82.522316,33616,Tampa,FL,10000.0,sqft,USA
45109150,395000,"","2410 E 20th Ave, Tampa, FL 33605",3.0,2,1355.0,27.969625,-82.432686,33605,Tampa,FL,2250.0,sqft,USA
45082991,416000,"","2002 E Hanna Ave, Tampa, FL 33610",4.0,2,1557.0,28.003588,-82.43661,33610,Tampa,FL,8960.0,sqft,USA
44969170,330000,"","4017 Watson Rd, Tampa, FL 33610",3.0,2,1082.0,27.98302,-82.34471,33610,Tampa,FL,7150.0,sqft,USA
45074775,308000,"","2106 E 109th Ave, Tampa, FL 33612",3.0,2,1281.0,28.047405,-82.43642,33612,Tampa,FL,7586.0,sqft,USA
45084998,485000,"","3701 E Powhatan Ave, Tampa, FL 33610",4.0,2,1793.0,27.998812,-82.41797,33610,Tampa,FL,5504.0,sqft,USA
68576432,430000,"","10107 N 14th St, Tampa, FL 33612",3.0,2,1510.0,28.042313,-82.44502,33612,Tampa,FL,9000.0,sqft,USA
45043960,460000,"","3305 W Aileen St, Tampa, FL 33607",3.0,2,1152.0,27.968435,-82.49777,33607,Tampa,FL,5150.0,sqft,USA
45098142,379777,"","936 E Shadowlawn Ave, Tampa, FL 33603",3.0,2,1320.0,27.994053,-82.44819,33603,Tampa,FL,7420.0,sqft,USA
45089482,389900,"","3405 Phillips St, Tampa, FL 33619",3.0,2,1491.0,27.97462,-82.39911,33619,Tampa,FL,5600.0,sqft,USA
45045504,450000,"","1606 N Lois Ave, Tampa, FL 33607",3.0,2,1332.0,27.956976,-82.51415,33607,Tampa,FL,10656.0,sqft,USA
45076198,415000,"","8301 N River Oaks Ct, Tampa, FL 33617",5.0,3,2187.0,28.02365,-82.40522,33617,Tampa,FL,13520.0,acres,USA
44870365,475000,"","9218 Memorial Hwy, Tampa, FL 33615",3.0,2,1711.0,28.003859,-82.589775,33615,Tampa,FL,15750.0,acres,USA
450779921,359900,"","8317 N Marks St, Tampa, FL 33604",4.0,2,1715.0,28.025187,-82.44225,33604,Tampa,FL,5250.0,sqft,USA
45043240,385000,"","2529 W Crest Ave, Tampa, FL 33614",3.0,1,1370.0,27.994072,-82.48701,33614,Tampa,FL,1908.0,sqft,USA
45079878,325000,"","8727 N 26th St, Tampa, FL 33604",2.0,2,1134.0,28.030277,-82.43034,33604,Tampa,FL,41800.0,acres,USA
45065300,389000,"","4733 W Wyoming Ave, Tampa, FL 33616",3.0,2,1276.0,27.88273,-82.52641,33616,Tampa,FL,7140.0,sqft,USA
45085119,369000,"","3619 E Clifton St, Tampa, FL 33610",4.0,2,1556.0,28.000235,-82.41894,33610,Tampa,FL,5406.0,sqft,USA
45082330,289900,"","8203 N Semmes St, Tampa, FL 33604",2.0,2,1100.0,28.022846,-82.44146,33604,Tampa,FL,5250.0,sqft,USA
44876732,369900,"","4916 Eldorado Dr, Tampa, FL 33615",3.0,2,1020.0,27.9913,-82.5675,33615,Tampa,FL,6700.0,sqft,USA
45073008,329000,"","5001 Whiteway Dr, Tampa, FL 33617",3.0,2,1184.0,28.046955,-82.40147,33617,Tampa,FL,6000.0,sqft,USA
44941995,275000,"","3502 S 74th St, Tampa, FL 33619",2.0,2,1486.0,27.917019,-82.37255,33619,Tampa,FL,15000.0,acres,USA
45077722,362900,"","2108 E Annie St, Tampa, FL 33612",3.0,2,1520.0,28.036556,-82.43528,33612,Tampa,FL,8300.0,sqft,USA
45038135,429000,"","8127 N Packwood Ave, Tampa, FL 33604",3.0,2,1480.0,28.022825,-82.476906,33604,Tampa,FL,8250.0,sqft,USA
45102905,300000,"","1541 W La Salle St, Tampa, FL 33607",2.0,1,775.0,27.955126,-82.47637,33607,Tampa,FL,4750.0,sqft,USA
45086360,259900,"","4615 N 38th St, Tampa, FL 33610",3.0,1,850.0,27.98774,-82.417435,33610,Tampa,FL,9212.0,sqft,USA
44939100,260000,"","1808 S 86th St, Tampa, FL 33619",2.0,1,988.0,27.931353,-82.36031,33619,Tampa,FL,11875.0,acres,USA
44876878,360000,"","5101 Eldorado Dr, Tampa, FL 33615",3.0,1,900.0,27.993565,-82.56708,33615,Tampa,FL,8223.0,sqft,USA
45083163,379900,"","5808 N 17th St, Tampa, FL 33610",3.0,3,1078.0,28.000261,-82.441574,33610,Tampa,FL,6825.0,sqft,USA
45075204,359000,"","4115 E 97th Ave, Tampa, FL 33617",3.0,2,1058.0,28.03748,-82.4133,33617,Tampa,FL,6650.0,sqft,USA
44939807,335000,"","8522 Tidewater Trl, Tampa, FL 33619",4.0,1,1160.0,27.930798,-82.3614,33619,Tampa,FL,8024.0,sqft,USA
45035589,294900,"","8623 N Willow Ave, Tampa, FL 33604",3.0,1,816.0,28.02854,-82.47147,33604,Tampa,FL,6400.0,sqft,USA
44870978,349000,"","6507 Elliot Dr, Tampa, FL 33615",2.0,1,686.0,28.008406,-82.59569,33615,Tampa,FL,11700.0,acres,USA
45035384,449900,"","8508 N Rome Ave, Tampa, FL 33604",4.0,2,1986.0,28.027378,-82.47625,33604,Tampa,FL,10064.0,sqft,USA
45033013,384000,"","207 W Seneca Ave, Tampa, FL 33612",3.0,1,1030.0,28.045738,-82.46202,33612,Tampa,FL,9585.0,sqft,USA
45074507,398000,"","1817 Meridel Ave, Tampa, FL 33612",5.0,2,1844.0,28.045515,-82.43824,33612,Tampa,FL,7140.0,sqft,USA
45044435,520000,"","4102 N Howard Ave, Tampa, FL 33607",3.0,2,1588.0,27.976559,-82.48307,33607,Tampa,FL,6345.0,sqft,USA
45072255,469900,"","6815 S Wall St, Tampa, FL 33616",4.0,2,1340.0,27.867619,-82.521935,33616,Tampa,FL,6250.0,sqft,USA
44922049,475000,"","18124 Antietam Ct, Tampa, FL 33647",3.0,2,1999.0,28.135895,-82.36965,33647,Tampa,FL,8164.0,sqft,USA
45045473,440000,"","4215 W Laurel St, Tampa, FL 33607",3.0,2,1064.0,27.956064,-82.515114,33607,Tampa,FL,5000.0,sqft,USA
44936437,475000,"","6223 Travis Blvd, Tampa, FL 33610",3.0,2,2202.0,27.994453,-82.3843,33610,Tampa,FL,12172.0,acres,USA
44936635,339000,"","7328 Kingsbury Cir, Tampa, FL 33610",3.0,1,1295.0,27.994131,-82.373886,33610,Tampa,FL,8140.0,sqft,USA
45039279,395000,"","2516 W Kirby St, Tampa, FL 33614",3.0,2,1200.0,28.01785,-82.48565,33614,Tampa,FL,6741.0,sqft,USA
443812979,349900,"","2415 E 21st Ave, Tampa, FL 33605",4.0,2,1520.0,27.970284,-82.43187,33605,Tampa,FL,9200.0,sqft,USA
45091319,449000,"","119 W Thomas St, Tampa, FL 33604",4.0,2,1199.0,28.007734,-82.46099,33604,Tampa,FL,6250.0,sqft,USA
458725694,425000,"","5761 Helmsman Ct, Tampa, FL 33619",3.0,2,1707.0,27.93428,-82.39021,33619,Tampa,FL,4345.0,sqft,USA
45084254,499000,"","6618 N 23rd St, Tampa, FL 33610",3.0,2,1239.0,28.008175,-82.43397,33610,Tampa,FL,13500.0,acres,USA
457598844,379999,"","4603 E 14th Ave #1, Tampa, FL 33605",3.0,2,1457.0,27.96472,-82.406364,33605,Tampa,FL,5828.0,sqft,USA
44936733,290000,"","7207 E Cayuga St, Tampa, FL 33610",3.0,1,858.0,27.986368,-82.374985,33610,Tampa,FL,6000.0,sqft,USA
44875370,415000,"","7326 Sheffield Rd, Tampa, FL 33615",5.0,3,1708.0,27.98687,-82.562386,33615,Tampa,FL,6800.0,sqft,USA
44932886,370000,"","8225 Riverboat Dr, Tampa, FL 33637",3.0,2,1536.0,28.019464,-82.367355,33637,Tampa,FL,8.0289792E7,acres,USA
45083344,465000,"","2001 E Powhatan Ave, Tampa, FL 33610",3.0,2,1705.0,27.998543,-82.436584,33610,Tampa,FL,10050.0,sqft,USA
45078633,265000,"","8408 N 20th St, Tampa, FL 33604",2.0,1,762.0,28.026487,-82.43696,33604,Tampa,FL,5000.0,sqft,USA
459001135,410000,"","3307 E 26th Ave, Tampa, FL 33605",4.0,2,1528.0,27.973886,-82.42288,33605,Tampa,FL,4891.0,sqft,USA
45069777,499000,"","2901 W Elrod Ave, Tampa, FL 33611",3.0,1,1169.0,27.873758,-82.49018,33611,Tampa,FL,8250.0,sqft,USA
45098559,369900,"","1221 E Emma St, Tampa, FL 33603",3.0,2,1226.0,27.985674,-82.44548,33603,Tampa,FL,5508.0,sqft,USA
45085045,290000,"","(undisclosed Address), Tampa, FL 33610",4.0,1,1348.0,"","",33610,Tampa,FL,5300.0,sqft,USA
45069781,449000,"","2909 W Elrod Ave, Tampa, FL 33611",2.0,1,886.0,27.874508,-82.49033,33611,Tampa,FL,12915.0,acres,USA
44937172,255000,"","6902 E 26th Ave, Tampa, FL 33619",2.0,1,916.0,27.974266,-82.37689,33619,Tampa,FL,8448.0,sqft,USA
458294405,350000,"","4120 Temple Heights Rd, Tampa, FL 33617",3.0,2,1397.0,28.03647,-82.41326,33617,Tampa,FL,6375.0,sqft,USA
44875552,395000,"","5005 Stolls Ave, Tampa, FL 33615",3.0,2,1105.0,27.992998,-82.57903,33615,Tampa,FL,7000.0,sqft,USA
44936130,330000,"","4318 Berkley Dr, Tampa, FL 33610",3.0,1,925.0,27.984442,-82.37134,33610,Tampa,FL,8125.0,sqft,USA
45034553,425000,"","(undisclosed Address), Tampa, FL 33612",3.0,2,1375.0,"","",33612,Tampa,FL,7000.0,sqft,USA
60080591,255000,$255K,"7254 Ruby Palm, San Antonio, TX 78218",3.0,3,2096.0,29.499088,-98.38107,78218,San Antonio,TX,6011.28,sqft,USA
26643325,540000,$540K,"800 Clearlake Dr, Allen, TX 75002",5.0,4,3370.0,33.079266,-96.66051,75002,Allen,TX,11325.6,acres,USA
196734301,518740,$519K,"1074 Boulder Run, New Braunfels, TX 78132",4.0,3,2626.0,29.700613,-98.16892,78132,New Braunfels,TX,9104.04,sqft,USA
26247352,259900,$260K,"419 N San Ignacio Ave, San Antonio, TX 78228",4.0,3,1614.0,29.440845,-98.56057,78228,San Antonio,TX,5749.92,sqft,USA
2066669374,549500,$550K,"650 Winkler Way, Springtown, TX 76082",4.0,3,2519.0,32.97396,-97.71045,76082,Springtown,TX,43821.36,acres,USA
440534871,320000,$320K,"13002 Stanford Dr, Austin, TX 78748",3.0,2,1670.0,30.11666,-97.811104,78748,Austin,TX,8041.176,sqft,USA
97629931,385000,$385K,"233 Springtree Trl, Cibolo, TX 78108",4.0,3,2845.0,29.599789,-98.25784,78108,Cibolo,TX,6969.6,sqft,USA
249829540,595000,$595K,"2312 Whitney Ln, Wylie, TX 75098",5.0,4,3883.0,33.009956,-96.498726,75098,Wylie,TX,7187.4,sqft,USA
52833680,1150000,$1.15M,"908 Golden Bear Cv, Round Rock, TX 78664",5.0,4,4817.0,30.510284,-97.60251,78664,Round Rock,TX,23265.4,acres,USA
26824493,329900,$330K,"6526 Rock Canyon Trl, Dallas, TX 75232",4.0,3,1649.0,32.66847,-96.83905,75232,Dallas,TX,7884.36,sqft,USA
26395812,475000,$475K,"2402 Noor, San Antonio, TX 78248",4.0,3,2758.0,29.58123,-98.5343,78248,San Antonio,TX,14679.72,acres,USA
96558091,349000,$349K,"204 Lake Estates Dr, Montgomery, TX 77356",4.0,4,2530.0,30.399336,-95.622116,77356,Montgomery,TX,6542.712,sqft,USA
26803327,3599999,$3.60M,"6123 Northaven Rd, Dallas, TX 75230",5.0,7,5731.0,32.901875,-96.80215,75230,Dallas,TX,15768.72,acres,USA
80597868,290000,$290K,"2028 Tuam St, Houston, TX 77004",3.0,4,1520.0,29.737286,-95.36679,77004,Houston,TX,1406.988,sqft,USA
79934880,785000,$785K,"13101 Willow Tree Ct, Fort Worth, TX 76052",4.0,3,3839.0,32.96815,-97.39415,76052,Fort Worth,TX,55321.2,acres,USA
69659599,839900,$840K,"26202 Dark Horse, San Antonio, TX 78260",4.0,4,3526.0,29.689413,-98.5146,78260,San Antonio,TX,29795.04,acres,USA
26648180,689000,$689K,"7411 Hour Glass Cir, Dallas, TX 75252",4.0,4,3329.0,32.997242,-96.77534,75252,Dallas,TX,11761.2,acres,USA
83819910,750000,$750K,"12109 Bryony Dr, Austin, TX 78739",4.0,4,3105.0,30.186266,-97.92287,78739,Austin,TX,6577.56,sqft,USA
97661173,240000,$240K,"20615 Moonrise River Ln, Cypress, TX 77433",4.0,2,1400.0,29.89006,-95.726585,77433,Cypress,TX,8428.86,sqft,USA
67668590,565000,$565K,"11345 Grand Harbor Blvd, Montgomery, TX 77356",4.0,2,2660.0,30.408295,-95.654,77356,Montgomery,TX,45607.32,acres,USA
29019565,2400000,$2.40M,"7900 Skylake Dr, Fort Worth, TX 76179",3.0,4,3510.0,32.88175,-97.45317,76179,Fort Worth,TX,17293.32,acres,USA
98360734,320000,$320K,"12050 TEXANA COVE, San Antonio, TX 78253",5.0,3,2478.0,29.501635,-98.733215,78253,San Antonio,TX,5706.36,sqft,USA
29263591,300000,$300K,"8208 Marie Ln, Fort Worth, TX 76123",4.0,3,2407.0,32.623478,-97.36669,76123,Fort Worth,TX,7100.28,sqft,USA
307162281,299000,$299K,"1877 Lauter Ln, New Braunfels, TX 78130",3.0,2,1720.0,29.654072,-98.12445,78130,New Braunfels,TX,13155.12,acres,USA
122180379,1725000,$1.73M,"4904 Holden (pvt) Cir, College Station, TX 77845",5.0,5,4427.0,30.573376,-96.216354,77845,College Station,TX,57934.8,acres,USA
331622618,699900,$700K,"4709 Napoli Shore Dr, Leander, TX 78641",4.0,5,3726.0,30.535316,-97.91721,78641,Leander,TX,10611.216,sqft,USA
52312441,374500,$375K,"1707 Picadilly Pl, Tyler, TX 75703",4.0,2,2437.0,32.296886,-95.28152,75703,Tyler,TX,1.27386864E8,acres,USA
28124274,299000,$299K,"7114 Bayou Forest Dr, Houston, TX 77088",4.0,3,2382.0,29.873917,-95.48112,77088,Houston,TX,11386.58,acres,USA
303924645,719000,$719K,"3722 Magnolia Ct, Denison, TX 75020",5.0,3,3481.0,33.72409,-96.59169,75020,Denison,TX,11586.96,acres,USA
347758515,349999,$350K,"1 Booker St, Baytown, TX 77523",3.0,3,2000.0,29.77514,-94.912094,77523,Baytown,TX,6499.152,sqft,USA
243024789,310000,$310K,"8103 County Road 409, Grandview, TX 76050",3.0,2,1400.0,32.278996,-97.22338,76050,Grandview,TX,44997.48,acres,USA
28332683,289990,$290K,"2911 Meadowgrass Ln, Houston, TX 77082",3.0,3,2472.0,29.732346,-95.63068,77082,Houston,TX,6481.728,sqft,USA
97669294,228000,$228K,"6710 Utah St, Houston, TX 77091",4.0,3,1645.0,29.86053,-95.42411,77091,Houston,TX,5998.212,sqft,USA
27439422,270000,$270K,"4530 Nashville Ave, El Paso, TX 79903",3.0,3,2331.0,31.799236,-106.436035,79903,El Paso,TX,8276.4,sqft,USA
125250337,199900,$200K,"8726 Atwater, San Antonio, TX 78245",4.0,3,2299.0,29.423935,-98.65799,78245,San Antonio,TX,4181.76,sqft,USA
111370602,1387000,$1.39M,"600 Emerald Ridge Dr, Austin, TX 78732",5.0,4,4148.0,30.34077,-97.91189,78732,Austin,TX,13068.0,acres,USA
246925090,765000,$765K,"110 Notloc Ct, Montgomery, TX 77316",4.0,4,3877.0,30.27386,-95.54123,77316,Montgomery,TX,17306.39,acres,USA
28239125,445000,$445K,"15618 Banty Falls Ct, Houston, TX 77068",5.0,4,4441.0,30.012064,-95.48847,77068,Houston,TX,10201.752,sqft,USA
79964850,599999,$600K,"7000 Mossycup Ln, North Richland Hills, TX 76182",3.0,3,2659.0,32.87527,-97.19592,76182,North Richland Hills,TX,10280.16,sqft,USA
79965448,375000,$375K,"6317 Franklin Gate Dr, El Paso, TX 79912",3.0,2,1822.0,31.875652,-106.531494,79912,El Paso,TX,8712.0,sqft,USA
442271537,316000,$316K,"2322 Themis Way, San Antonio, TX 78245",5.0,4,3560.0,29.409204,-98.79029,78245,San Antonio,TX,7143.84,sqft,USA
28741344,255000,$255K,"478 Brandon Rd, Conroe, TX 77302",5.0,4,2608.0,30.247248,-95.4401,77302,Conroe,TX,26127.29,acres,USA
28224018,305000,$305K,"175 Old Bridge Lk, Houston, TX 77069",4.0,3,3040.0,29.988756,-95.50948,77069,Houston,TX,5645.376,sqft,USA
67663778,479000,$479K,"6405 Cypress Ln, Rockwall, TX 75087",4.0,3,2448.0,32.91376,-96.5055,75087,Rockwall,TX,8319.96,sqft,USA
72062547,424990,$425K,"2443 Inlet Ct, Fresno, TX 77545",5.0,4,2750.0,29.537085,-95.4909,77545,Fresno,TX,6024.348,sqft,USA
458467528,429999,$430K,"0 Bayou View Dr, Houston, TX 77091",3.0,3,1800.0,29.858685,-95.461296,77091,Houston,TX,1611.72,sqft,USA
89612610,189900,$190K,"843 Six Iron, San Antonio, TX 78221",5.0,4,2648.0,29.306044,-98.48558,78221,San Antonio,TX,6795.36,sqft,USA
2055542665,100000,$100K,"10362 Martin Crk, San Antonio, TX 78252",3.0,3,2298.0,29.3597,-98.69663,78252,San Antonio,TX,5000.688,sqft,USA
26660852,1800000,$1.80M,"2909 Waterside Dr, Plano, TX 75093",4.0,4,4610.0,33.04034,-96.8416,75093,Plano,TX,12632.4,acres,USA
29383693,420000,$420K,"6204 Lotus Ln, Austin, TX 78721",4.0,2,1323.0,30.261457,-97.678825,78721,Austin,TX,7535.88,sqft,USA
443297624,715000,$715K,"15584 Crape Myrtle Rd, Frisco, TX 75035",4.0,3,2707.0,33.14715,-96.73927,75035,Frisco,TX,4399.56,sqft,USA
80045060,699900,$700K,"12472 Jack Pine Ct, Frisco, TX 75035",5.0,4,3696.0,33.180256,-96.75751,75035,Frisco,TX,7448.76,sqft,USA
28377243,425000,$425K,"12403 Millvan Dr, Houston, TX 77070",5.0,4,2562.0,29.952932,-95.57988,77070,Houston,TX,7792.884,sqft,USA
97616217,340000,$340K,"5011 Beaubridge Ln, Spring, TX 77379",4.0,3,2718.0,30.053768,-95.49462,77379,Spring,TX,9051.768,sqft,USA
60335193,299000,$299K,"404 Country Estates Dr, Hutto, TX 78634",3.0,3,1922.0,30.53078,-97.5566,78634,Hutto,TX,6019.992,sqft,USA
28208188,125000,$125K,"5714 Easthampton Dr UNIT C, Houston, TX 77039",3.0,3,1527.0,29.901098,-95.306656,77039,Houston,TX,1877.436,sqft,USA
122289860,749000,$749K,"9848 Robinwoods Dr, Frisco, TX 75035",5.0,5,4088.0,33.196724,-96.795815,75035,Frisco,TX,8929.8,sqft,USA
28155943,549900,$550K,"1414 Sweet Grass Trl, Houston, TX 77090",5.0,4,3332.0,30.025293,-95.45951,77090,Houston,TX,9199.872,sqft,USA
26448067,267400,$267K,"8802 Boise Hills Dr, San Antonio, TX 78250",5.0,3,2347.0,29.509222,-98.6572,78250,San Antonio,TX,10018.8,sqft,USA
110525413,550000,$550K,"2599 County Road 2510, Quinlan, TX 75474",5.0,2,3100.0,32.9831,-96.1963,75474,Quinlan,TX,405979.2,acres,USA
